19/01/2023 17:29:56 => x_odom : 0.24434152365952938 , y_odom : -0.02862009109433473
19/01/2023 17:29:56 => x_odom : 0.2482899703470754 , y_odom : -0.029685800556368526
19/01/2023 17:29:56 => x_odom : 0.25204766144584906 , y_odom : -0.030720379805999384
19/01/2023 17:29:56 => x_odom : 0.2523007532712206 , y_odom : -0.030791359151744156
19/01/2023 17:29:56 => x_odom : 0.2558873388638918 , y_odom : -0.03179842977150636
19/01/2023 17:29:56 => x_odom : 0.2597255910645164 , y_odom : -0.03289463803325659
19/01/2023 17:29:56 => x_odom : 0.2598492169294652 , y_odom : -0.03293058491116925
19/01/2023 17:29:56 => x_odom : 0.26355342095936146 , y_odom : -0.0340082804908079
19/01/2023 17:29:56 => x_odom : 0.26742681926233 , y_odom : -0.035154611678197875
19/01/2023 17:29:56 => x_odom : 0.2712449815354811 , y_odom : -0.03630468661566525
19/01/2023 17:29:56 => x_odom : 0.2713318330869614 , y_odom : -0.03633129975925466
19/01/2023 17:29:56 => x_odom : 0.27505019720141705 , y_odom : -0.03747112670924353
19/01/2023 17:29:56 => x_odom : 0.27878497892481247 , y_odom : -0.03863501799864775
19/01/2023 17:29:56 => x_odom : 0.2788955081496628 , y_odom : -0.038669980864383335
19/01/2023 17:29:56 => x_odom : 0.282401831503225 , y_odom : -0.0397796448344345
19/01/2023 17:29:56 => x_odom : 0.286033213355575 , y_odom : -0.04094650573374405
19/01/2023 17:29:56 => x_odom : 0.2861162861207655 , y_odom : -0.040973618481605224
19/01/2023 17:29:56 => x_odom : 0.2896393641834432 , y_odom : -0.0421238656915954
19/01/2023 17:29:56 => x_odom : 0.29327935616755846 , y_odom : -0.043330186242292665
19/01/2023 17:29:56 => x_odom : 0.29686133451368474 , y_odom : -0.04453556336719414
19/01/2023 17:29:56 => x_odom : 0.2969619640477096 , y_odom : -0.044569934135720586
19/01/2023 17:29:56 => x_odom : 0.3004897005668863 , y_odom : -0.04577536051605402
19/01/2023 17:29:56 => x_odom : 0.30403871654281667 , y_odom : -0.04700577861609897
19/01/2023 17:29:56 => x_odom : 0.3041678240835253 , y_odom : -0.0470511643639801
19/01/2023 17:29:56 => x_odom : 0.307568905407904 , y_odom : -0.04824738070595294
19/01/2023 17:29:56 => x_odom : 0.3110693727734188 , y_odom : -0.04949536556077634
19/01/2023 17:29:56 => x_odom : 0.3146063946846048 , y_odom : -0.050773948279000905
19/01/2023 17:29:56 => x_odom : 0.3146869583567207 , y_odom : -0.0508034770993403
19/01/2023 17:29:56 => x_odom : 0.31814510332746415 , y_odom : -0.05207138160064266
19/01/2023 17:29:56 => x_odom : 0.3216663518244997 , y_odom : -0.05337986737455878
19/01/2023 17:29:56 => x_odom : 0.32178930430313074 , y_odom : -0.05342617943699726
19/01/2023 17:29:56 => x_odom : 0.32512276424063424 , y_odom : -0.05468237369423953
19/01/2023 17:29:56 => x_odom : 0.3286463396946506 , y_odom : -0.05602720763760834
19/01/2023 17:29:56 => x_odom : 0.3287400325309357 , y_odom : -0.05606345205906753
19/01/2023 17:29:56 => x_odom : 0.3321342896188278 , y_odom : -0.05737696555063824
19/01/2023 17:29:56 => x_odom : 0.3356718825246298 , y_odom : -0.058763678309631306
19/01/2023 17:29:56 => x_odom : 0.33915367156725834 , y_odom : -0.06014679909672331
19/01/2023 17:29:56 => x_odom : 0.33925362369902917 , y_odom : -0.06018702386107626
19/01/2023 17:29:56 => x_odom : 0.34263908567187873 , y_odom : -0.06154997696430172
19/01/2023 17:29:56 => x_odom : 0.34611366853792913 , y_odom : -0.06296646063299047
